Date,Open,High,Low,Close,Adjusted_close,Volume
1989-08-01,1032.4,1042.22,1019.05,1026.3,1026.3,225280000
1989-08-02,1024.63,1033.72,1016.92,1027.76,1027.76,181760000
1989-08-03,1026.72,1034.89,1019.34,1026.88,1026.88,168690000
1989-08-04,1021.51,1032.3,1012.5,1020.72,1020.72,169750000
1989-08-07,1033.64,1056.8101,1029.76,1054.1,1054.1,197580000
1989-08-08,1056.98,1066.9,1048.1801,1057.85,1057.85,200340000
1989-08-09,1064.3101,1080.3199,1056.73,1065.9399,1065.9399,209900000
1989-08-10,1068.65,1084.4,1060.77,1074.8199,1074.8199,198660000
1989-08-11,1083.0699,1090.16,1057.6899,1065.27,1065.27,197550000
1989-08-14,1062.0601,1074.8199,1053.35,1063.23,1063.23,142010000
1989-08-15,1063.9399,1071.5699,1054.1801,1064.23,1064.23,148770000
1989-08-16,1065.15,1073.1899,1057.6899,1065.11,1065.11,150060000
1989-08-17,1071.48,1076.15,1059.5601,1067.1899,1067.1899,157560000
1989-08-18,1065.65,1077.6899,1062.6,1072.5699,1072.5699,145810000
1989-08-21,1072.15,1077.6899,1057.1899,1060.5601,1060.5601,136800000
1989-08-22,1058.77,1064.4399,1049.77,1059.98,1059.98,141930000
1989-08-23,1060.3101,1072.15,1055.23,1068.9,1068.9,159640000
1989-08-24,1071.4,1089.28,1066.4399,1085.9,1085.9,225520000
1989-08-25,1086.7,1098.53,1079.11,1089.28,1089.28,165930000
1989-08-28,1085.5699,1100.7,1081.1899,1097.91,1097.91,131180000
1989-08-29,1097.58,1109.85,1085.02,1097.2,1097.2,175210000
1989-08-30,1097.95,1113.4,1092.0699,1102.46,1102.46,174350000
1989-08-31,1097.79,1105.42,1090.5699,1099.92,1099.92,144820000
1989-09-01,1101.17,1113.8101,1097.45,1108.01,1108.01,133300000
1989-09-05,1108.5601,1116.61,1101.46,1106.8,1106.8,145180000
1989-09-06,1104.3,1107.3,1086.14,1094.3199,1094.3199,161800000
1989-09-07,1096.74,1103.51,1079.76,1084.8101,1084.8101,160160000
1989-09-08,1086.9399,1094.12,1072.54,1084.5601,1084.5601,154090000
1989-09-11,1082.05,1088.65,1072.58,1082.22,1082.22,126020000
1989-09-12,1081.84,1092.65,1076.96,1084.8101,1084.8101,142140000
1989-09-13,1086.14,1092.24,1071.33,1075.67,1075.67,175330000
1989-09-14,1074.46,1079.63,1060.1,1066.15,1066.15,149250000
1989-09-15,1070.49,1078.05,1057.22,1068.61,1068.61,234860000
1989-09-18,1067.53,1076.88,1063.1899,1072.66,1072.66,136940000
1989-09-19,1073.91,1082.47,1068.53,1074.54,1074.54,141610000
1989-09-20,1074.67,1082.97,1069.53,1076.04,1076.04,136640000
1989-09-21,1077.75,1086.14,1068.8199,1076.5,1076.5,146930000
1989-09-22,1076.46,1082.26,1068.0699,1073.0,1073.0,133350000
1989-09-25,1067.99,1073.29,1058.39,1062.6,1062.6,121130000
1989-09-26,1065.28,1074.25,1058.8101,1062.77,1062.77,158350000
1989-09-27,1056.84,1072.12,1052.59,1065.1899,1065.1899,158400000
1989-09-28,1067.11,1079.05,1059.8101,1073.37,1073.37,164240000
1989-09-29,1074.96,1084.8101,1067.0699,1075.46,1075.46,155300000
1989-10-02,1075.08,1086.64,1068.74,1081.47,1081.47,127410000
1989-10-03,1085.48,1097.29,1077.34,1092.11,1092.11,182550000
1989-10-04,1093.66,1103.26,1085.52,1097.66,1097.66,194590000
1989-10-05,1105.97,1116.48,1096.16,1106.09,1106.09,177890000
1989-10-06,1109.52,1119.28,1102.71,1110.3101,1110.3101,172520000
1989-10-09,1111.14,1119.66,1105.34,1115.15,1115.15,86810000
1989-10-10,1115.28,1120.99,1104.22,1111.1,1111.1,147560000
1989-10-11,1107.3,1112.39,1096.08,1103.25,1103.25,164070000
1989-10-12,1102.8199,1109.26,1093.16,1100.51,1100.51,160120000
1989-10-13,1098.77,1105.17,1028.79,1035.9301,1035.9301,251170000
1989-10-16,995.69,1042.1899,979.17,1031.58,1031.58,416290000
1989-10-17,1021.75,1030.23,996.56,1015.27,1015.27,224070000
1989-10-18,1008.18,1025.49,1000.83,1014.35,1014.35,166900000
1989-10-19,1018.27,1037.53,1014.31,1027.5699,1027.5699,198120000
1989-10-20,1021.18,1030.1,1010.13,1020.88,1020.88,164830000
1989-10-23,1021.83,1031.71,1010.39,1016.66,1016.66,135860000
1989-10-24,1002.48,1017.7,971.9,1009.31,1009.31,237960000
1989-10-25,1003.13,1019.27,995.39,1006.26,1006.26,155650000
1989-10-26,1004.04,1013.7,988.87,998.74,998.74,175240000
1989-10-27,996.35,1002.57,982.65,991.65,991.65,170330000
1989-10-30,993.95,1003.83,987.69,994.04,994.04,126630000
1989-10-31,997.56,1014.05,993.61,1007.79,1007.79,176100000
1989-11-01,1006.57,1016.92,1000.48,1009.13,1009.13,154240000
1989-11-02,1008.87,1013.92,994.17,1002.57,1002.57,152440000
1989-11-03,1002.87,1014.0,997.87,1006.48,1006.48,131500000
1989-11-06,1002.44,1005.13,987.17,990.61,990.61,135480000
1989-11-07,988.34,998.87,982.43,993.82,993.82,163000000
1989-11-08,996.65,1010.18,993.08,1002.96,1002.96,170150000
1989-11-09,1001.44,1008.05,992.56,996.13,996.13,143390000
1989-11-10,999.22,1008.96,994.91,1004.48,1004.48,131800000
1989-11-13,1005.13,1014.35,996.65,1006.31,1006.31,140750000
1989-11-14,1006.44,1011.87,994.95,1000.0,1000.0,143170000
1989-11-15,1002.78,1011.26,995.22,1006.83,1006.83,155130000
1989-11-16,1007.79,1013.14,998.26,1006.22,1006.22,148370000
1989-11-17,1003.7,1013.48,998.17,1007.31,1007.31,151020000
1989-11-20,1007.07,1010.68,988.21,995.55,995.55,128170000
1989-11-21,997.42,1004.05,984.61,995.82,995.82,147900000
1989-11-22,996.13,1006.94,990.97,1002.45,1002.45,145730000
1989-11-24,1003.02,1012.86,1000.62,1008.94,1008.94,86290000
1989-11-27,1008.85,1020.77,1003.69,1014.19,1014.19,149390000
1989-11-28,1013.79,1021.57,1007.52,1015.79,1015.79,153770000
1989-11-29,1014.55,1020.11,1006.18,1010.63,1010.63,147270000
1989-11-30,1011.48,1021.31,1006.98,1016.37,1016.37,153200000
1989-12-01,1018.86,1040.88,1015.75,1034.96,1034.96,199200000
1989-12-04,1037.41,1047.2,1030.87,1040.35,1040.35,150360000
1989-12-05,1043.46,1050.53,1034.25,1038.52,1038.52,154640000
1989-12-06,1038.21,1045.11,1029.14,1035.45,1035.45,145850000
1989-12-07,1034.7,1043.1899,1024.42,1031.36,1031.36,161980000
1989-12-08,1035.01,1041.28,1028.4301,1034.03,1034.03,144910000
1989-12-11,1032.03,1037.9,1022.87,1031.3199,1031.3199,147130000
1989-12-12,1032.7,1046.26,1027.36,1041.0601,1041.0601,176820000
1989-12-13,1041.77,1052.58,1032.38,1042.04,1042.04,184660000
1989-12-14,1039.23,1045.8199,1029.36,1036.88,1036.88,178700000
1989-12-15,1038.66,1041.55,1017.35,1031.14,1031.14,240390000
1989-12-18,1029.58,1036.48,1005.92,1013.26,1013.26,184750000
1989-12-19,1011.74,1021.8,998.09,1012.46,1012.46,186060000
1989-12-20,1013.92,1021.13,1001.2,1010.36,1010.36,176520000
1989-12-21,1014.46,1022.46,1003.6,1012.46,1012.46,175150000
1989-12-22,1013.7,1025.27,1008.9,1021.26,1021.26,120980000
1989-12-26,1021.93,1030.2,1015.88,1022.78,1022.78,77610000
1989-12-27,1023.75,1034.21,1017.62,1027.54,1027.54,133740000
1989-12-28,1028.11,1034.7,1020.33,1030.16,1030.16,128030000
1989-12-29,1030.78,1039.99,1025.04,1035.1,1035.1,145940000
1990-01-02,1033.23,1055.25,1027.0,1053.65,1053.65,162070000
1990-01-03,1054.85,1061.83,1041.1899,1049.6899,1049.6899,192330000
1990-01-04,1048.04,1053.83,1032.25,1043.51,1043.51,177000000
1990-01-05,1040.9301,1048.09,1027.0,1034.25,1034.25,158530000
1990-01-08,1029.3101,1042.22,1023.75,1037.1899,1037.1899,140110000
1990-01-09,1037.28,1045.6899,1024.64,1029.4,1029.4,155210000
1990-01-10,1027.49,1033.54,1014.5,1023.84,1023.84,175990000
1990-01-11,1028.02,1035.01,1020.82,1027.0,1027.0,154390000
1990-01-12,1014.28,1019.04,997.29,1002.31,1002.31,183880000
1990-01-15,1000.67,1004.0,995.02,996.4,996.4,140590000
1990-01-16,988.57,1009.48,984.7,1007.56,1007.56,186070000
1990-01-17,1007.47,1015.21,991.28,998.09,998.09,170470000
1990-01-18,991.59,1004.89,985.28,999.02,999.02,178590000
1990-01-19,1005.69,1012.06,996.4,1004.05,1004.05,185590000
1990-01-22,1002.57,1007.01,977.69,979.88,979.88,148380000
1990-01-23,985.66,993.63,971.68,983.28,983.28,179300000
1990-01-24,961.24,987.9,954.82,980.16,980.16,207830000
1990-01-25,984.01,990.1,961.19,966.6,966.6,172270000
1990-01-26,965.59,976.26,949.78,963.34,963.34,198190000
1990-01-29,964.21,970.86,945.84,955.55,955.55,150770000
1990-01-30,954.55,959.68,932.32,942.68,942.68,186030000
1990-01-31,946.71,964.86,942.45,959.54,959.54,189660000
1990-02-01,960.5,969.35,949.96,962.11,962.11,154580000
1990-02-02,959.54,975.49,955.87,966.96,966.96,164400000
1990-02-05,965.82,978.92,962.2,973.52,973.52,130950000
1990-02-06,971.77,976.81,960.5,968.57,968.57,134070000
1990-02-07,964.12,985.84,956.93,979.11,979.11,186710000
1990-02-08,980.02,991.84,972.92,980.02,980.02,176240000
1990-02-09,982.36,990.1,973.84,982.36,982.36,146910000
1990-02-12,979.93,983.78,966.6,971.45,971.45,118390000
1990-02-13,972.55,980.62,962.98,975.3,975.3,144490000
1990-02-14,975.26,982.54,968.15,974.98,974.98,138530000
1990-02-15,973.15,983.5,968.75,979.43,979.43,174620000
1990-02-16,980.39,986.71,969.67,975.58,975.58,166840000
1990-02-20,966.5,970.86,955.19,962.79,962.79,147300000
1990-02-21,953.08,969.76,949.87,964.17,964.17,159240000
1990-02-22,966.41,975.76,956.56,959.31,959.31,184320000
1990-02-23,953.9,966.6,947.26,958.35,958.35,148490000
1990-02-26,958.72,974.98,955.74,972.0,972.0,148900000
1990-02-27,972.05,987.4,969.25,979.61,979.61,152590000
1990-02-28,978.65,995.37,975.3,986.07,986.07,184400000
1990-03-01,984.1,997.53,977.64,988.09,988.09,157930000
1990-03-02,989.46,1001.24,984.79,996.61,996.61,164330000
1990-03-05,995.14,1002.7,986.85,991.8,991.8,140110000
1990-03-06,992.39,1004.49,986.94,1001.56,1001.56,143640000
1990-03-07,1001.37,1007.1,990.88,995.97,995.97,163580000
1990-03-08,995.69,1006.96,989.51,1003.02,1003.02,170900000
1990-03-09,999.36,1007.51,992.26,999.4,999.4,150410000
1990-03-12,995.83,1005.73,991.2,1001.24,1001.24,114790000
1990-03-13,998.21,1008.84,991.34,1000.14,1000.14,145440000
1990-03-14,1000.6,1010.26,994.5,1003.53,1003.53,145060000
1990-03-15,1004.22,1011.0,995.92,1002.66,1002.66,144410000
1990-03-16,1008.39,1017.78,1001.33,1014.3,1014.3,222520000
1990-03-19,1011.0,1025.52,1005.18,1022.41,1022.41,142300000
1990-03-20,1021.44,1031.0699,1011.64,1018.28,1018.28,177320000
1990-03-21,1019.52,1024.5601,1009.16,1013.65,1013.65,130990000
1990-03-22,1010.68,1015.26,993.81,1002.2,1002.2,175930000
1990-03-23,1005.68,1014.2,999.86,1007.65,1007.65,132070000
1990-03-26,1012.23,1018.51,1005.27,1009.35,1009.35,116110000
1990-03-27,1008.48,1022.73,1003.48,1020.85,1020.85,131610000
1990-03-28,1018.7,1026.8101,1011.73,1021.26,1021.26,142300000
1990-03-29,1018.47,1024.0601,1009.26,1015.81,1015.81,132190000
1990-03-30,1014.53,1021.12,1003.8,1012.1,1012.1,139340000
1990-04-02,1004.17,1013.24,998.72,1009.03,1009.03,124360000
1990-04-03,1010.68,1024.47,1007.7,1020.21,1020.21,154310000
1990-04-04,1021.17,1026.71,1009.12,1014.2,1014.2,159530000
1990-04-05,1016.68,1023.69,1008.48,1013.47,1013.47,144170000
1990-04-06,1015.9,1019.61,1003.57,1011.04,1011.04,137490000
1990-04-09,1008.16,1016.82,1003.85,1011.59,1011.59,114970000
1990-04-10,1009.81,1018.65,1005.5,1014.02,1014.02,136020000
1990-04-11,1013.93,1021.72,1008.02,1014.98,1014.98,141080000
1990-04-12,1016.31,1027.08,1013.52,1021.95,1021.95,142470000
1990-04-16,1027.45,1034.59,1018.1,1023.78,1023.78,142810000
1990-04-17,1020.02,1028.78,1014.07,1023.96,1023.96,127990000
1990-04-18,1025.75,1028.13,1008.43,1012.51,1012.51,147130000
1990-04-19,1007.42,1016.72,999.08,1004.81,1004.81,152930000
1990-04-20,1003.67,1008.39,987.4,997.8,997.8,174260000
1990-04-23,993.77,996.47,980.48,986.53,986.53,136150000
1990-04-24,988.32,994.5,977.91,982.45,982.45,137360000
1990-04-25,985.06,993.4,979.61,985.66,985.66,133480000
1990-04-26,988.82,995.01,978.28,988.64,988.64,141330000
1990-04-27,988.68,991.98,974.52,977.32,977.32,130630000
1990-04-30,975.35,984.1,968.2,979.7,979.7,122750000
1990-05-01,983.0,991.16,976.95,984.7,984.7,149020000
1990-05-02,984.65,993.4,980.53,989.87,989.87,141610000
1990-05-03,992.29,999.82,986.44,992.62,992.62,145560000
1990-05-04,995.46,1001.51,987.67,998.35,998.35,140550000
1990-05-07,998.03,1010.13,994.87,1004.63,1004.63,132760000
1990-05-08,1004.22,1013.61,1000.09,1010.91,1010.91,144230000
1990-05-09,1008.11,1016.82,1002.34,1011.09,1011.09,152220000
1990-05-10,1010.4,1018.33,1003.21,1011.13,1011.13,158460000
1990-05-11,1016.4,1035.24,1012.37,1031.52,1031.52,234040000
1990-05-14,1031.48,1048.83,1026.27,1036.1801,1036.1801,225410000
1990-05-15,1032.09,1041.67,1027.34,1035.53,1035.53,165730000
1990-05-16,1035.0601,1040.97,1026.9301,1034.04,1034.04,159810000
1990-05-17,1034.92,1044.64,1028.3199,1034.6,1034.6,164770000
1990-05-18,1033.4399,1039.25,1025.48,1033.25,1033.25,162520000
1990-05-21,1030.41,1044.92,1025.53,1038.74,1038.74,166280000
1990-05-22,1041.75,1046.03,1027.85,1036.1899,1036.1899,203350000
1990-05-23,1034.8199,1041.84,1025.25,1036.14,1036.14,172330000
1990-05-24,1035.1,1041.37,1025.35,1033.45,1033.45,155140000
1990-05-25,1028.65,1034.54,1019.27,1024.12,1024.12,120250000
1990-05-29,1023.65,1040.5699,1021.44,1038.59,1038.59,137410000
1990-05-30,1041.7,1049.47,1031.52,1039.15,1039.15,199540000
1990-05-31,1038.0699,1048.42,1032.52,1040.16,1040.16,165690000
1990-06-01,1046.47,1058.75,1036.96,1049.45,1049.45,187860000
1990-06-04,1051.13,1067.14,1045.46,1063.92,1063.92,175520000
1990-06-05,1066.61,1073.8199,1056.28,1062.91,1062.91,199720000
1990-06-06,1059.5,1067.47,1052.48,1059.88,1059.88,164030000
1990-06-07,1061.61,1066.22,1048.78,1055.46,1055.46,160360000
1990-06-08,1055.03,1059.54,1040.47,1045.51,1045.51,142600000
