Date,Open,High,Low,Close,Adjusted_close,Volume
2019-01-22,27062.2392,27062.2392,27062.2392,27062.2392,27062.2392,0
2019-01-23,27110.7987,27110.7987,27110.7987,27110.7987,27110.7987,0
2019-01-24,27171.2045,27171.2045,27171.2045,27171.2045,27171.2045,0
2019-01-25,27422.8456,27422.8456,27422.8456,27422.8456,27422.8456,0
2019-01-28,27224.3178,27224.3178,27224.3178,27224.3178,27224.3178,0
2019-01-29,27181.2784,27181.2784,27181.2784,27181.2784,27181.2784,0
2019-01-30,27593.1018,27593.1018,27593.1018,27593.1018,27593.1018,0
2019-01-31,27830.0973,27830.0973,27830.0973,27830.0973,27830.0973,0
2019-02-01,27862.3421,27862.3421,27862.3421,27862.3421,27862.3421,0
2019-02-04,28068.5428,28068.5428,28068.5428,28068.5428,28068.5428,0
2019-02-05,28196.1659,28196.1659,28196.1659,28196.1659,28196.1659,0
2019-02-06,28134.2834,28134.2834,28134.2834,28134.2834,28134.2834,0
2019-02-07,27885.0347,27885.0347,27885.0347,27885.0347,27885.0347,0
2019-02-08,27901.392,27901.392,27901.392,27901.392,27901.392,0
2019-02-11,27944.2646,27944.2646,27944.2646,27944.2646,27944.2646,0
2019-02-12,28301.4971,28301.4971,28301.4971,28301.4971,28301.4971,0
2019-02-13,28383.6402,28383.6402,28383.6402,28383.6402,28383.6402,0
2019-02-14,28319.8381,28319.8381,28319.8381,28319.8381,28319.8381,0
2019-02-15,28632.149,28632.149,28632.149,28632.149,28632.149,0
2019-02-19,28682.5214,28682.5214,28682.5214,28682.5214,28682.5214,0
2019-02-20,28730.2571,28730.2571,28730.2571,28730.2571,28730.2571,0
2019-02-21,28629.098,28629.098,28629.098,28629.098,28629.098,0
2019-02-22,28820.3588,28820.3588,28820.3588,28820.3588,28820.3588,0
2019-02-25,28853.733,28853.733,28853.733,28853.733,28853.733,0
2019-02-26,28811.5763,28811.5763,28811.5763,28811.5763,28811.5763,0
2019-02-27,28822.0548,28822.0548,28822.0548,28822.0548,28822.0548,0
2019-02-28,28734.5447,28734.5447,28734.5447,28734.5447,28734.5447,0
2019-03-01,28932.4806,28932.4806,28932.4806,28932.4806,28932.4806,0
2019-03-04,28799.9047,28799.9047,28799.9047,28799.9047,28799.9047,0
2019-03-05,28758.4695,28758.4695,28758.4695,28758.4695,28758.4695,0
2019-03-06,28528.3332,28528.3332,28528.3332,28528.3332,28528.3332,0
2019-03-07,28300.4543,28300.4543,28300.4543,28300.4543,28300.4543,0
2019-03-08,28243.6437,28243.6437,28243.6437,28243.6437,28243.6437,0
2019-03-11,28666.5734,28666.5734,28666.5734,28666.5734,28666.5734,0
2019-03-12,28743.9602,28743.9602,28743.9602,28743.9602,28743.9602,0
2019-03-13,28935.4681,28935.4681,28935.4681,28935.4681,28935.4681,0
2019-03-14,28904.1504,28904.1504,28904.1504,28904.1504,28904.1504,0
2019-03-15,29035.7724,29035.7724,29035.7724,29035.7724,29035.7724,0
2019-03-18,29160.653,29160.653,29160.653,29160.653,29160.653,0
2019-03-19,29137.4478,29137.4478,29137.4478,29137.4478,29137.4478,0
2019-03-20,29036.9784,29036.9784,29036.9784,29036.9784,29036.9784,0
2019-03-21,29365.9216,29365.9216,29365.9216,29365.9216,29365.9216,0
2019-03-22,28758.5553,28758.5553,28758.5553,28758.5553,28758.5553,0
2019-03-25,28740.8359,28740.8359,28740.8359,28740.8359,28740.8359,0
2019-03-26,28956.8048,28956.8048,28956.8048,28956.8048,28956.8048,0
2019-03-27,28823.9503,28823.9503,28823.9503,28823.9503,28823.9503,0
2019-03-28,28939.85,28939.85,28939.85,28939.85,28939.85,0
2019-03-29,29121.0563,29121.0563,29121.0563,29121.0563,29121.0563,0
2019-04-01,29459.8423,29459.8423,29459.8423,29459.8423,29459.8423,0
2019-04-02,29453.8703,29453.8703,29453.8703,29453.8703,29453.8703,0
2019-04-03,29528.3191,29528.3191,29528.3191,29528.3191,29528.3191,0
2019-04-04,29579.0955,29579.0955,29579.0955,29579.0955,29579.0955,0
2019-04-05,29734.3345,29734.3345,29734.3345,29734.3345,29734.3345,0
2019-04-08,29757.7955,29757.7955,29757.7955,29757.7955,29757.7955,0
2019-04-09,29559.9887,29559.9887,29559.9887,29559.9887,29559.9887,0
