Date,Open,High,Low,Close,Adjusted_close,Volume
2012-06-06,13364.84,13629.26,13364.84,13629.26,13629.26,1091410898
2012-06-07,13686.15,13779.19,13593.21,13612.45,13612.45,1110578904
2012-06-08,13595.26,13728.51,13531.06,13725.62,13725.62,894769228
2012-06-11,13790.23,13830.63,13520.94,13530.49,13530.49,977408933
2012-06-12,13559.71,13691.31,13504.73,13689.3,13689.3,970873899
2012-06-13,13657.79,13719.03,13536.12,13580.15,13580.15,961618896
2012-06-14,13580.15,13767.32,13569.61,13724.51,13724.51,1020957873
2012-06-15,13731.41,13871.25,13731.41,13866.84,13866.84,2016111955
2012-06-18,13834.38,13930.46,13777.02,13896.81,13896.81,955542566
2012-06-19,13927.57,14099.21,13927.57,14044.59,14044.59,1052413295
2012-06-20,14053.24,14084.99,13930.57,14021.24,14021.24,975382266
2012-06-21,14024.87,14047.66,13690.02,13700.2,13700.2,1152448669
2012-06-22,13732.96,13830.24,13719.82,13803.52,13803.52,2474170755
2012-06-25,13747.81,13747.81,13533.09,13579.9,13579.9,985729745
2012-06-26,13602.3,13692.15,13543.5,13648.29,13648.29,944957441
2012-06-27,13670.16,13798.37,13670.16,13773.97,13773.97,919761555
2012-06-28,13769.8,13769.8,13582.81,13749.97,13749.97,1186285285
2012-06-29,13749.97,14100.41,13749.97,14100.24,14100.24,1440555011
2012-07-02,14108.99,14149.92,14043.05,14149.91,14149.91,1036665366
2012-07-03,14148.48,14257.97,14137.11,14253.2,14253.2,612261214
2012-07-05,14233.48,14257.28,14142.45,14196.85,14196.85,880520134
2012-07-06,14153.25,14153.25,13989.49,14056.18,14056.18,825313134
2012-07-09,14042.27,14054.72,13970.35,14028.09,14028.09,901439650
2012-07-10,14061.9,14121.87,13851.8,13905.51,13905.51,1055607341
2012-07-11,13900.1,13941.84,13814.52,13896.43,13896.43,1055361006
2012-07-12,13842.98,13883.57,13721.65,13832.4,13832.4,1036336477
2012-07-13,13853.66,14063.86,13853.66,14054.51,14054.51,883992579
2012-07-16,14036.36,14055.4,13963.8,14015.84,14015.84,808624220
2012-07-17,14055.36,14130.28,13924.64,14113.9,14113.9,964377270
2012-07-18,14089.09,14236.42,14069.68,14206.0,14206.0,999110115
2012-07-19,14233.07,14279.15,14185.42,14236.91,14236.91,1015901802
2012-07-20,14214.65,14214.65,14087.17,14090.56,14090.56,1371900735
2012-07-23,14010.96,14010.96,13823.48,13952.92,13952.92,959669844
2012-07-24,13958.76,13966.13,13732.56,13817.51,13817.51,1049249605
2012-07-25,13824.82,13882.68,13755.05,13818.2,13818.2,1056988930
2012-07-26,13899.98,14064.06,13899.98,14034.25,14034.25,1165065847
2012-07-27,14034.84,14341.5,14034.84,14308.6,14308.6,1228730060
2012-07-30,14307.83,14365.05,14254.13,14292.88,14292.88,837976416
2012-07-31,14286.87,14314.56,14226.51,14227.39,14227.39,1165887469
2012-08-01,14265.62,14289.48,14156.07,14160.08,14160.08,1254742300
2012-08-02,14136.36,14153.35,13963.9,14062.29,14062.29,1113377941
2012-08-03,14136.43,14369.27,14136.43,14335.73,14335.73,1018299454
2012-08-06,14361.95,14430.91,14361.95,14378.85,14378.85,886932702
2012-08-07,14415.08,14523.92,14415.08,14461.95,14461.95,1014199515
2012-08-08,14451.7,14490.78,14408.17,14468.59,14468.59,872891877
2012-08-09,14468.44,14511.64,14441.02,14481.29,14481.29,822044376
2012-08-10,14448.9,14509.85,14409.95,14508.9,14508.9,768400289
2012-08-13,14494.19,14500.68,14409.89,14487.87,14487.87,676471725
2012-08-14,14525.05,14550.92,14446.82,14480.49,14480.49,795282196
2012-08-15,14472.68,14528.8,14460.02,14512.14,14512.14,732875810
2012-08-16,14520.27,14638.83,14494.24,14620.9,14620.9,888363904
2012-08-17,14626.4,14662.08,14612.09,14657.65,14657.65,956521363
2012-08-20,14644.1,14649.4,14587.17,14649.4,14649.4,764586722
2012-08-21,14671.07,14747.74,14582.13,14606.62,14606.62,867016484
2012-08-22,14583.78,14632.0,14536.75,14604.98,14604.98,804295663
2012-08-23,14583.15,14583.15,14472.45,14490.81,14490.81,772738375
2012-08-24,14480.83,14600.98,14448.66,14576.38,14576.38,701736111
2012-08-27,14601.4,14627.82,14554.67,14569.14,14569.14,709373103
2012-08-28,14555.13,14608.65,14524.23,14569.37,14569.37,694293344
2012-08-29,14569.48,14619.27,14540.14,14585.43,14585.43,672078740
2012-08-30,14547.21,14547.21,14444.17,14470.28,14470.28,674018043
2012-08-31,14525.95,14603.6,14457.73,14543.07,14543.07,956154362
2012-09-04,14538.41,14590.5,14442.02,14552.67,14552.67,855055157
2012-09-05,14551.29,14591.91,14514.15,14538.61,14538.61,875014042
2012-09-06,14592.46,14833.38,14592.46,14833.37,14833.37,1005515202
2012-09-07,14834.56,14898.25,14834.56,14898.12,14898.12,893187216
2012-09-10,14886.58,14905.72,14811.17,14812.31,14812.31,819455175
2012-09-11,14814.61,14899.06,14814.61,14856.6,14856.6,857613198
2012-09-12,14879.88,14914.91,14853.96,14892.22,14892.22,849022779
2012-09-13,14892.1,15163.56,14874.86,15121.94,15121.94,1051119556
2012-09-14,15139.96,15284.64,15139.96,15201.01,15201.01,1148262312
2012-09-17,15186.11,15186.79,15101.83,15136.96,15136.96,863692138
2012-09-18,15130.25,15132.87,15081.66,15111.14,15111.14,849167331
2012-09-19,15111.14,15169.81,15097.27,15130.42,15130.42,889461815
2012-09-20,15128.28,15128.28,15006.79,15107.38,15107.38,899345460
2012-09-21,15136.7,15187.46,15107.62,15113.27,15113.27,2465935997
2012-09-24,15064.43,15112.45,15027.58,15071.23,15071.23,876468017
2012-09-25,15095.37,15132.76,14900.69,14900.69,14900.69,1023091675
2012-09-26,14894.61,14894.61,14781.22,14813.83,14813.83,912141800
2012-09-27,14814.5,14989.44,14814.5,14959.71,14959.71,860101029
2012-09-28,14959.71,14959.71,14839.89,14894.66,14894.66,1095483996
2012-10-01,14920.59,15055.91,14891.9,14927.44,14927.44,918971108
2012-10-02,14957.7,14998.49,14877.35,14944.9,14944.9,806255120
2012-10-03,14965.76,15030.66,14903.7,14991.3,14991.3,896057053
2012-10-04,15020.46,15109.17,15020.46,15099.02,15099.02,872741227
2012-10-05,15129.01,15204.36,15053.3,15092.93,15092.93,821631291
2012-10-08,15055.32,15062.63,15011.37,15038.52,15038.52,613804181
2012-10-09,15030.41,15037.97,14883.63,14886.83,14886.83,821680262
2012-10-10,14887.2,14897.88,14778.4,14800.59,14800.59,809385357
2012-10-11,14859.37,14925.22,14815.04,14815.04,14815.04,852416768
2012-10-12,14817.17,14865.83,14733.51,14760.8,14760.8,848091181
2012-10-15,14777.49,14886.43,14741.45,14876.42,14876.42,853911101
2012-10-16,14915.55,15032.13,14915.55,15027.65,15027.65,860964516
2012-10-17,15021.94,15109.97,15013.38,15096.89,15096.89,941278241
2012-10-18,15075.73,15127.16,15016.11,15060.04,15060.04,975137121
2012-10-19,15038.86,15038.86,14778.88,14813.07,14813.07,1347378350
2012-10-22,14807.48,14833.67,14699.37,14813.21,14813.21,851887741
2012-10-23,14732.22,14732.22,14542.63,14618.22,14618.22,914053438
2012-10-24,14650.78,14691.53,14556.56,14574.7,14574.7,946970979
2012-10-25,14625.87,14700.07,14533.91,14616.39,14616.39,971137219
2012-10-26,14614.95,14653.97,14508.99,14598.0,14598.0,983085050
2012-10-31,14610.9,14665.92,14545.62,14616.06,14616.06,1132242451
2012-11-01,14643.16,14793.79,14633.91,14788.99,14788.99,1095141027
2012-11-02,14828.95,14850.11,14635.09,14639.53,14639.53,1050000109
2012-11-05,14628.57,14703.77,14584.83,14679.31,14679.31,807476153
2012-11-06,14707.29,14838.72,14707.29,14795.37,14795.37,936703425
2012-11-07,14715.74,14715.74,14388.5,14448.42,14448.42,1172972860
2012-11-08,14450.67,14510.52,14269.65,14269.65,14269.65,1038048656
2012-11-09,14264.08,14408.65,14220.69,14292.39,14292.39,1003950949
2012-11-12,14319.14,14340.55,14265.18,14290.63,14290.63,520059628
2012-11-13,14234.94,14371.69,14199.75,14230.82,14230.82,944622766
2012-11-14,14258.7,14286.25,13994.73,14022.34,14022.34,1127813251
2012-11-15,14022.02,14072.96,13933.88,13993.66,13993.66,1057808661
2012-11-16,13996.9,14089.34,13896.88,14072.13,14072.13,1320896742
2012-11-19,14145.2,14349.38,14145.2,14349.38,14349.38,951096169
2012-11-20,14328.43,14379.42,14257.88,14363.25,14363.25,853433547
2012-11-21,14372.84,14405.21,14351.12,14403.85,14403.85,668852144
2012-11-23,14442.65,14586.41,14442.65,14586.4,14586.4,400419650
2012-11-26,14560.44,14563.44,14473.99,14563.44,14563.44,866826974
2012-11-27,14555.08,14595.42,14488.35,14496.12,14496.12,915128699
2012-11-28,14456.72,14609.06,14354.83,14606.46,14606.46,960704682
2012-11-29,14643.46,14708.87,14608.35,14681.72,14681.72,903991533
2012-11-30,14684.19,14708.59,14636.96,14685.87,14685.87,1669018296
2012-12-03,14724.67,14763.3,14609.5,14621.33,14621.33,882126048
2012-12-04,14617.21,14657.78,14561.4,14601.3,14601.3,911507348
